binary;function;function count;common linux file;networking;
/web/cgi-bin/config/event_log.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/pppoe.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/mic.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/ddns.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/stream_info.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/notify.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/stream_auth.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/httpport.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/https.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/datetime.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/network.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/sensor_reset.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/sensor_info.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/event_log.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/audio_detection.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/pppoe.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/mic.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/stream_info.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/wireless_ap.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/stream_auth.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/notify.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/httpport.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/https.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/sensor_reset.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/network.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/datetime.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/sensor_info.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/event_log.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/audio_detection.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/pppoe.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/httpd (-rwxr-xr-x root root);strcpy;1;true;no;
/web/cgi-bin/config/mic.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/stream_info.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/stream_auth.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/wireless_ap.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/notify.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/https.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/led.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/sensor_reset.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/sensor_info.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/event_log.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/audio_detection.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/network.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/datetime.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/mic.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/pppoe.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/stream_info.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/stream_auth.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/wireless_ap.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/led.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/firmwareupgrade.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/notify_stream.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/sensor_info.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/sensor_reset.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/audio_detection.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/mic.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/network.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/pppoe.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/datetime.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/sensor.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/stream_auth.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/stream_info.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/wireless_ap.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/led.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/sensor_info.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/sensor_reset.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/httpd (-rwxr-xr-x root root);system;1;true;no;
/web/cgi-bin/config/firmwareupgrade.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/notify_stream.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/audio_detection.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/user_del.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/pppoe.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/network.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/sensor.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/datetime.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/wireless_ap.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/user_mod.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/led.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/stream_info.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/sensor_reset.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/notify_stream.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/audio_detection.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/scheduled_reboot.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/firmwareupgrade.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/user_del.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/timestamp.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/user_list.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/sensor.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/motion.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/video_type.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/user_mod.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/wireless_ap.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/led.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/stream_info.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/notify_stream.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/audio_detection.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/sensor_reset.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/user_del.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/firmwareupgrade.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/user_list.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/scheduled_reboot.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/timestamp.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/sensor.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/motion.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/video_type.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/led.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/wireless_ap.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/user_mod.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/audio_detection.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/user_del.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/wlansurvey.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/notify_stream.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/timestamp.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/user_list.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/sensor_output.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/firmwareupgrade.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/scheduled_reboot.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/sensor.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/video_type.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/motion.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/led.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/wireless_ap.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/user_mod.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/user_del.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/image/jpeg.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/notify_stream.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/wlansurvey.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/user_list.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/sensor_output.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/usr/lib/libssl.so.0.9.8 (-r-xr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/timestamp.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/sensor.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/firmwareupgrade.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/scheduled_reboot.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/video_type.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/motion.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/led.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/user_mod.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/audio/audio.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/image/jpeg.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/user_del.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/notify_stream.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/sensor_output.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/user_list.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/wlansurvey.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/timestamp.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/firmwareupgrade.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/sensor.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/video_type.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/motion.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/user_mod.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/scheduled_reboot.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/audio/audio.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/audio/ACAS.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/image/jpeg.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/user_del.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/sensor_output.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/notify_stream.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/user_list.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/timestamp.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/wlansurvey.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/firmwareupgrade.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/video_type.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/user_mod.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/sensor.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/motion.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/config/scheduled_reboot.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/audio/ACAS.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/audio/audio.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/image/jpeg.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/user_del.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/sensor_output.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/timestamp.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/user_list.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/audio/ACAS-AAC.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/video_type.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/wlansurvey.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/user_mod.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/motion.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/audio/ACAS-ULAW.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/audio/ACAS.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/scheduled_reboot.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/audio/audio.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/sensor_output.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/image/jpeg.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/users/verify.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/timestamp.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/user_list.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/audio/ACAS-AAC.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/video_type.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/config/motion.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/users/env_sound_lv.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/config/wlansurvey.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/audio/ACAS-ULAW.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/audio/ACAS.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/config/sensor_output.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/config/scheduled_reboot.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/image/jpeg.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/audio/audio.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/users/verify.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/audio/ACAS-AAC.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/localrecording/queryconf.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/users/env_sound_lv.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/localrecording/autodiscover.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/hnap/hnap_service (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/audio/ACAS-ULAW.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/config/wlansurvey.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/audio/ACAS.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/config/sensor_output.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/audio/audio.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/image/jpeg.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/localrecording/unbindsetting.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/localrecording/setconf.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/users/verify.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/localrecording/lockprofile.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/usr/lib/libcrypto.so.0.9.8 (-r-xr-xr-x root root);popen;1;false;yes;
/web/cgi-bin/audio/ACAS-AAC.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/users/env_sound_lv.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/localrecording/queryconf.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/localrecording/autodiscover.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/config/wlansurvey.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/audio/ACAS-ULAW.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/audio/audio.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/audio/ACAS.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/localrecording/unlockprofile.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/image/jpeg.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/localrecording/lockprofile.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/users/verify.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/localrecording/unbindsetting.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/users/env_sound_lv.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/audio/ACAS-AAC.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/localrecording/setconf.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/localrecording/queryconf.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/audio/ACAS-ULAW.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/localrecording/autodiscover.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/common/wlan_sta_status.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/audio/ACAS.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/audio/audio.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/localrecording/unlockprofile.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/users/verify.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/localrecording/lockprofile.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/common/info.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/users/env_sound_lv.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/localrecording/queryconf.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/audio/ACAS-AAC.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/hnap/hnap_service (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/localrecording/unbindsetting.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/localrecording/autodiscover.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/audio/ACAS-ULAW.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/common/wlan_sta_status.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/localrecording/setconf.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/audio/ACAS.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/localrecording/unlockprofile.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/localrecording/lockprofile.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/users/verify.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/video/video.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/common/info.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/users/env_sound_lv.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/localrecording/queryconf.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/audio/ACAS-AAC.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/audio/ACAS-ULAW.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/localrecording/autodiscover.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/localrecording/unbindsetting.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/common/wlan_sta_status.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/localrecording/unlockprofile.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/users/verify.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/localrecording/lockprofile.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/video/video.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/localrecording/setconf.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/video/mjpg.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/common/info.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/users/env_sound_lv.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/localrecording/queryconf.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/audio/ACAS-AAC.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/audio/ACAS-ULAW.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/common/wlan_sta_status.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/localrecording/autodiscover.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/localrecording/unbindsetting.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/localrecording/unlockprofile.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/video/video.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/users/verify.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/localrecording/lockprofile.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/video/mjpg.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/users/env_sound_lv.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/common/info.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/localrecording/queryconf.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/hnap/hnap_service (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/localrecording/setconf.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/localrecording/autodiscover.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/common/wlan_sta_status.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/video/ACVS-H264.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/sounddb.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/localrecording/unlockprofile.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/localrecording/lockprofile.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/video/video.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/video/mjpg.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/localrecording/unbindsetting.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/hardfactorydefault.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/common/info.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/localrecording/queryconf.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/wireless.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/localrecording/autodiscover.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/common/wlan_sta_status.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/sounddb.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/video/ACVS-H264.cgi (-rwxr-xr-x root root);mmap;1;false;no;
